timestamp,price,qty,sell
1758860517107,3971.86,0.1104,True
1758860517107,3971.86,0.1357,True
1758860517107,3971.86,0.1521,True
1758860517107,3971.86,0.1521,True
1758860517116,3971.86,0.1177,True
1758860517116,3971.74,0.1258,True
1758860517237,3971.7,0.1001,True
1758860517237,3971.67,0.2266,True
1758860517237,3971.65,0.1259,True
1758860517273,3971.47,0.2118,True
1758860517317,3971.36,0.1007,True
1758860517360,3971.33,0.2542,True
1758860518537,3971.34,0.6863,False
1758860518542,3971.34,1.0,False
1758860519473,3971.33,0.1816,True
1758860520668,3971.34,0.191,False
1758860520668,3971.34,0.302,False
1758860520668,3971.34,0.259,False
1758860521016,3971.43,0.1511,False
1758860521016,3971.53,0.2266,False
1758860521183,3971.69,1.0263,False
1758860521270,3971.69,0.1257,False
1758860521270,3971.69,0.1145,False
1758860521274,3971.69,0.1258,False
1758860521414,3971.68,0.3978,True
1758860521578,3971.69,5.2594,False
1758860521578,3971.69,0.9712,False
1758860521578,3971.69,0.259,False
1758860521578,3971.69,0.4808,False
1758860523617,3971.73,0.1007,False
1758860523617,3971.73,0.1007,False
1758860523617,3971.73,0.2518,False
1758860523617,3971.76,0.259,False
1758860524694,3971.82,1.9374,False
1758860525016,3972.05,0.1259,False
1758860525016,3972.13,0.1511,False
1758860525104,3972.21,0.1,False
1758860526050,3972.2,0.1752,True
1758860526780,3972.2,0.4068,True
1758860528013,3972.2,1.7654,True
1758860528304,3972.2,0.2,True
1758860528319,3972.21,0.29,False
1758860528319,3972.21,0.1046,False
1758860528319,3972.21,0.2872,False
1758860528581,3972.29,2.5787,True
1758860533785,3972.3,0.497,False
1758860533870,3972.29,10.7648,True
1758860533870,3972.29,0.2318,True
1758860533870,3972.29,0.191,True
1758860533870,3972.29,0.8466,True
1758860533870,3972.29,1.8084,True
1758860533870,3972.29,1.6146,True
1758860533870,3972.29,2.2653,True
1758860533870,3972.29,3.2153,True
1758860533870,3972.29,0.9973,True
1758860533870,3972.29,0.1877,True
1758860533870,3972.29,0.1001,True
1758860537547,3972.29,0.1583,True
1758860538554,3972.3,0.1478,False
1758860538635,3972.3,0.1187,False
1758860538635,3972.3,0.302,False
1758860538635,3972.3,4.0,False
1758860538635,3972.4,0.2266,False
1758860538637,3972.45,0.1259,False
1758860538645,3972.49,0.2265,False
1758860538645,3972.5,0.2499,False
1758860539834,3972.5,0.2274,False
1758860539834,3972.5,3.5382,False
1758860541809,3972.5,2.622,False
1758860542345,3972.53,0.33,True
1758860542345,3972.53,0.17,True
1758860542487,3972.54,0.1,False
1758860542487,3972.6,0.1007,False
1758860542487,3972.6,0.2517,False
1758860542488,3972.69,0.1007,False
1758860542488,3972.69,0.2265,False
1758860542577,3972.85,0.1259,False
1758860542579,3972.89,0.1007,False
1758860542669,3973.0,0.151,False
1758860542669,3973.0,0.2517,False
1758860542737,3973.25,0.1259,False
1758860542818,3973.29,0.2517,False
1758860542818,3973.29,0.151,False
1758860543795,3973.34,1.3888,False
1758860544073,3973.63,0.1,True
1758860546898,3973.92,0.2481,False
1758860549020,3973.91,0.4739,True
1758860549906,3973.92,0.1202,False
1758860553035,3973.92,0.302,False
1758860553035,3973.92,1.9358,False
1758860553035,3973.92,0.1001,False
1758860553035,3973.98,1.2221,False
1758860553035,3973.98,1.2721,False
1758860553035,3973.98,1.233,False
1758860553035,3973.98,2.5599,False
1758860553035,3974.0,1.0,False
1758860553035,3974.04,0.1259,False
1758860553035,3974.11,0.2265,False
1758860553043,3974.3,0.1,False
1758860553043,3974.31,0.2516,False
1758860558362,3974.31,0.7574,False
1758860558823,3974.31,0.349,False
1758860558824,3974.31,0.343,False
1758860558824,3974.31,0.349,False
1758860559359,3974.31,0.349,False
1758860559359,3974.31,0.349,False
1758860559359,3974.31,0.323,False
1758860559360,3974.31,0.349,False
1758860559360,3974.31,0.285,False
1758860559822,3974.31,0.394,False
1758860559822,3974.31,0.349,False
1758860559822,3974.31,0.349,False
1758860559823,3974.31,0.349,False
1758860559823,3974.31,0.349,False
1758860559823,3974.31,0.349,False
1758860560148,3974.31,0.3208,False
1758860560149,3974.31,0.349,False
1758860560418,3974.31,0.2917,False
1758860561449,3974.32,0.1282,False
1758860565518,3974.37,0.1258,False
1758860568377,3974.36,0.191,True
1758860568377,3974.36,1.1404,True
1758860568377,3974.36,1.4144,True
1758860568379,3974.36,0.4,True
1758860568379,3974.36,0.1499,True
1758860568379,3974.36,1.508,True
1758860568379,3974.36,1.508,True
1758860568379,3974.36,0.1499,True
1758860568379,3974.36,0.1499,True
1758860568379,3974.36,0.1499,True
1758860568379,3974.36,0.1499,True
1758860568379,3974.36,0.1499,True
1758860568379,3974.36,0.1467,True
